time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,5.065734144699532,-8.480335407760561,24.467383585598533,5.838929616920151,6.174397150482761,0.0,3.1017443286595268,-7.640549216229031,4.235873563740251,-0.07869811057891814,0.00926414697202419,0.0,462.176460875697,463.06305971800265,460.4540027539869,460.19444042764445
4.379999999999995,5.253645093480062,-8.947726125058974,24.72018198888533,5.8344364708205525,6.175406937858213,0.0,3.1617481419528857,-7.939671880040109,4.189646231464454,-0.06818597439149446,0.02878498776196271,0.0,465.28888713230776,466.8149858120259,466.0989120050675,466.9158181781815
4.439999999999993,5.44487856290397,-9.432250691524407,24.968078565658676,5.830329495387005,6.176844457283668,0.0,3.2124894280157577,-8.211854201371734,4.072954646956255,-0.06898182744969414,0.011943670716018845,0.0,445.1209773543379,443.7402617462661,444.49442237517275,444.4256446535108
4.499999999999992,5.638638265448443,-9.931271721126517,25.204784773863704,5.826135885484867,6.177605377638361,0.0,3.246151955703245,-8.423262878224348,3.817510627889528,-0.0717811405889254,0.014119198165451059,0.0,394.0754847418293,394.2765061074347,393.8437285107262,393.5802264170048
4.559999999999991,5.834915543971515,-10.445295423526767,25.430466624270924,5.821670618012616,6.178048805080444,0.0,3.2962789454320505,-8.711604742726207,3.704423354517464,-0.08030303861266597,-0.011565060797156228,0.0,448.3347971551403,446.24242012440595,446.7252770808248,446.02529837446605
4.6199999999999894,6.034067144058707,-10.976293761624735,25.648234262124074,5.816410368217557,6.177309326357399,0.0,3.3421054409089748,-8.989206224952408,3.55382410379796,-0.10949308391389925,-0.013888785470160998,0.0,435.6420388993679,435.4477517893591,436.5245344856687,434.07404527477365
4.679999999999988,6.236251195467872,-11.525329387876535,25.85919148853795,5.809503100041212,6.176135406035188,0.0,3.3973231253545473,-9.312738861153575,3.4766764849218337,-0.1298014112733511,-0.034435195846916705,0.0,464.3908232301608,462.7758932562894,463.56072154078413,461.9501054307853
4.739999999999987,6.441421248452571,-12.092548151505524,26.06252898813436,5.801821776634615,6.1739182550551135,0.0,3.441783946133721,-9.595572530299568,3.300351976465242,-0.1246850729259084,-0.04253221201282265,0.0,431.14423353521755,430.4586625503821,431.7986987319348,432.214744257563
4.799999999999986,6.6491415545494945,-12.676349943545953,26.25396979635286,5.794662216530934,6.171534744132842,0.0,3.482371675900633,-9.86561748176663,3.0803663616240398,-0.11033360680128278,-0.03463256022483113,0.0,417.31891777955406,418.00720566525933,416.211946075952,417.452542381387
4.859999999999984,6.859865669517248,-13.278849037124488,26.43632842926789,5.7879059741366135,6.169400211089339,0.0,3.54181151785636,-10.218470395783523,2.996564124038221,-0.11757784442221318,-0.037531120254664936,0.0,468.32888539415796,468.1028290171503,468.5467714153219,467.97247379489494
4.919999999999983,7.073720728188143,-13.900830913014307,26.609895988465677,5.78094940288134,6.166934382418635,0.0,3.5868109182093217,-10.51539602353812,2.7881105830310626,-0.11286122839546536,-0.049401131530286566,0.0,428.5466655388276,427.53516530030817,426.8443863296103,427.2342206876229
4.979999999999982,7.29027056965063,-14.540723949902093,26.77051956907245,5.774224796704409,6.163928529175314,0.0,3.6316870917261457,-10.815562426914195,2.5650994986341615,-0.11055362610093965,-0.05152757584952274,0.0,425.09183494492487,424.90780928638003,423.7443736667633,423.9309542440785
5.0399999999999805,7.509424900119003,-15.198372635065185,26.91668323677396,5.76755710405326,6.160861587211691,0.0,3.6736430878948108,-11.107379981705407,2.306269050773682,-0.11230179617898257,-0.0503047072030273,0.0,413.22339034738224,413.3293336706054,412.75193434688885,412.58558621629845
